Lokacija|BrojSoba|Mesec|Datum|ProsecnaCena
Vracar|4|012|12/01/2018|2142.5299999999997
Vracar|4|101|01/01/2019|2250.47
Vracar|4|102|02/01/2019|2271.5266666666666
Vracar|4|103|03/01/2019|2196.065
Vracar|4|104|04/01/2019|2185.6966666666667
Vracar|4|105|05/01/2019|2215.0550000000003
Vracar|4|106|06/01/2019|2260.55
Vracar|4|107|07/01/2019|2275.99
Vracar|4|108|08/01/2019|2289.7200000000003
Vracar|4|109|09/01/2019|2283.5299999999997
Vracar|4|110|10/01/2019|2278.8366666666666
Vracar|4|111|11/01/2019|2327.08
Vracar|4|112|12/01/2019|2341.44
Vracar|4|201|01/01/2020|2362.005
Vracar|4|202|02/01/2020|2405.0249999999996
Vracar|4|203|03/01/2020|2438.2833333333333
Vracar|4|204|04/01/2020|2430.195
Vracar|4|205|05/01/2020|2500.075
Vracar|4|206|06/01/2020|2534.855
Vracar|4|207|07/01/2020|2512.7650000000003
Vracar|4|208|08/01/2020|2514.07
Vracar|4|209|09/01/2020|2527.1233333333334
Vracar|4|210|10/01/2020|2531.06
Vracar|4|211|11/01/2020|2486.9399999999996
Vracar|4|212|12/01/2020|2445.49
Vracar|4|301|01/01/2021|2457.935
Vracar|4|302|02/01/2021|2471.12
Vracar|4|303|03/01/2021|2495.92
Vracar|4|304|04/01/2021|2508.1949999999997
Vracar|4|305|05/01/2021|2497.425
Vracar|4|306|06/01/2021|2518.145
Vracar|4|307|07/01/2021|2548.785
Vracar|4|308|08/01/2021|2531.2633333333333
Vracar|4|309|09/01/2021|2557.01
Vracar|4|310|10/01/2021|2585.0150000000003
Vracar|4|311|11/01/2021|2596.46
Vracar|4|312|12/01/2021|2640.16
Vracar|4|401|01/01/2022|2673.62
Vracar|4|402|02/01/2022|2694.59
Vracar|4|403|03/01/2022|2730.7966666666666
Vracar|4|404|04/01/2022|2767.3
Vracar|4|405|05/01/2022|2892.08
Vracar|4|406|06/01/2022|2944.405
Vracar|4|407|07/01/2022|2955.74
Vracar|4|408|08/01/2022|3034.3733333333334
Vracar|4|409|09/01/2022|3131.37
Vracar|4|410|10/01/2022|3217.9
Vracar|4|411|11/01/2022|3341.66
Vracar|4|412|12/01/2022|3491.715
Vracar|4|501|01/01/2023|3498.656666666667
Vracar|4|502|02/01/2023|3521.24
Vracar|4|503|03/01/2023|0
Vracar|4|504|04/01/2023|3632.485
Vracar|4|505|05/01/2023|3721.4700000000003
Vracar|4|506|06/01/2023|3783.05
Vracar|4.5|001|01/01/2018|1912.15
Vracar|4.5|002|02/01/2018|1931.625
Vracar|4.5|003|03/01/2018|1928.9566666666667
Vracar|4.5|004|04/01/2018|1930.71
Vracar|4.5|005|05/01/2018|1960.4850000000001
Vracar|4.5|006|06/01/2018|2014.355
Vracar|4.5|007|07/01/2018|2010.01
Vracar|4.5|008|08/01/2018|2028.4466666666667
Vracar|4.5|009|09/01/2018|2052.05
Vracar|4.5|010|10/01/2018|2031.6933333333334
Vracar|4.5|011|11/01/2018|2001.68
Vracar|4.5|012|12/01/2018|2035.26
Vracar|4.5|101|01/01/2019|2047.3233333333335
Vracar|4.5|102|02/01/2019|2033.3266666666666
Vracar|4.5|103|03/01/2019|2019.3400000000001
Vracar|4.5|104|04/01/2019|2015.0666666666666
Vracar|4.5|105|05/01/2019|1986.3
Vracar|4.5|106|06/01/2019|1975.455
Vracar|4.5|107|07/01/2019|1954.51
Vracar|4.5|108|08/01/2019|1905.6
Vracar|4.5|109|09/01/2019|1941.825
Vracar|4.5|110|10/01/2019|1975.1533333333334
Vracar|4.5|111|11/01/2019|1999.475
Vracar|4.5|112|12/01/2019|2057.77
Vracar|4.5|201|01/01/2020|2068.145
Vracar|4.5|202|02/01/2020|2065.96
Vracar|4.5|203|03/01/2020|2044.2
Vracar|4.5|204|04/01/2020|1927.225
Vracar|4.5|205|05/01/2020|2029.19
Vracar|4.5|206|06/01/2020|2072.785
Vracar|4.5|207|07/01/2020|2074.59
Vracar|4.5|208|08/01/2020|2078.835
Vracar|4.5|209|09/01/2020|2077.153333333333
Vracar|4.5|210|10/01/2020|2080.7349999999997
Vracar|4.5|211|11/01/2020|2057.0550000000003
Vracar|4.5|212|12/01/2020|2043.095
Vracar|4.5|301|01/01/2021|2019.6299999999999
Vracar|4.5|302|02/01/2021|2096.3500000000004
Vracar|4.5|303|03/01/2021|2162.0733333333333
Vracar|4.5|304|04/01/2021|2224.24
Vracar|4.5|305|05/01/2021|2241.49
Vracar|4.5|306|06/01/2021|2250.7
Vracar|4.5|307|07/01/2021|2287.41
Vracar|4.5|308|08/01/2021|2323.4766666666665
Vracar|4.5|309|09/01/2021|2355.62
Vracar|4.5|310|10/01/2021|2408.13
Vracar|4.5|311|11/01/2021|2394.0950000000003
Vracar|4.5|312|12/01/2021|2425.83
Vracar|4.5|401|01/01/2022|2432.155
Vracar|4.5|402|02/01/2022|2431.09
Vracar|4.5|403|03/01/2022|2466.183333333333
Vracar|4.5|404|04/01/2022|2571.115
Vracar|4.5|405|05/01/2022|2520.5299999999997
Vracar|4.5|406|06/01/2022|2501.54
Vracar|4.5|407|07/01/2022|2597.6099999999997
Vracar|4.5|408|08/01/2022|2584.0099999999998
Vracar|4.5|409|09/01/2022|2661.96
Vracar|4.5|410|10/01/2022|2837.815
Vracar|4.5|411|11/01/2022|2897.91
Vracar|4.5|412|12/01/2022|3468.9399999999996
Vracar|4.5|501|01/01/2023|3184.61
Vracar|4.5|502|02/01/2023|2995.105
Vracar|4.5|503|03/01/2023|0
Vracar|4.5|504|04/01/2023|3383.965
Vracar|4.5|505|05/01/2023|3421.215
Vracar|4.5|506|06/01/2023|3397.88
Vracar|5|001|01/01/2018|1962.4899999999998
Vracar|5|002|02/01/2018|1973
Vracar|5|003|03/01/2018|1959.573333333333
Vracar|5|004|04/01/2018|1972.945
Vracar|5|005|05/01/2018|2027.55
Vracar|5|006|06/01/2018|1984.6950000000002
Vracar|5|007|07/01/2018|1955.33
Vracar|5|008|08/01/2018|1971.8466666666666
Vracar|5|009|09/01/2018|2001.495
Vracar|5|010|10/01/2018|2008.72
Vracar|5|011|11/01/2018|2055.84
Vracar|5|012|12/01/2018|2069.375
Vracar|5|101|01/01/2019|2092.04
Vracar|5|102|02/01/2019|2093.543333333333
Vracar|5|103|03/01/2019|2009.325
Vracar|5|104|04/01/2019|1966.3833333333332
Vracar|5|105|05/01/2019|2019.345
Vracar|5|106|06/01/2019|1978.9450000000002
Vracar|5|107|07/01/2019|2015.87
Vracar|5|108|08/01/2019|2047.0549999999998
Vracar|5|109|09/01/2019|2053.99
Vracar|5|110|10/01/2019|1994.6266666666663
Vracar|5|111|11/01/2019|2065.79
Vracar|5|112|12/01/2019|2135.4049999999997
Vracar|5|201|01/01/2020|2155.1049999999996
Vracar|5|202|02/01/2020|2169.175
Vracar|5|203|03/01/2020|2173.7700000000004
Vracar|5|204|04/01/2020|2246.69
Vracar|5|205|05/01/2020|2244.54
Vracar|5|206|06/01/2020|2248.305
Vracar|5|207|07/01/2020|2163.49
Vracar|5|208|08/01/2020|2100.835
Vracar|5|209|09/01/2020|2144.9
Vracar|5|210|10/01/2020|2245.645
Vracar|5|211|11/01/2020|2302.0249999999996
Vracar|5|212|12/01/2020|2304.245
Vracar|5|301|01/01/2021|2274.115
Vracar|5|302|02/01/2021|2377.63
Vracar|5|303|03/01/2021|2391.8399999999997
Vracar|5|304|04/01/2021|2479.47
Vracar|5|305|05/01/2021|2403.04
Vracar|5|306|06/01/2021|2548.5249999999996
Vracar|5|307|07/01/2021|2529.16
Vracar|5|308|08/01/2021|2538.476666666667
Vracar|5|309|09/01/2021|2628.2
Vracar|5|310|10/01/2021|2619.295
Vracar|5|311|11/01/2021|2783.515
Vracar|5|312|12/01/2021|2619.1099999999997
Vracar|5|401|01/01/2022|2585.535
Vracar|5|402|02/01/2022|2629.4700000000003
Vracar|5|403|03/01/2022|2551.116666666667
Vracar|5|404|04/01/2022|2550.315
Vracar|5|405|05/01/2022|2621.3450000000003
Vracar|5|406|06/01/2022|2805.62
Vracar|5|407|07/01/2022|2884.2200000000003
Vracar|5|408|08/01/2022|2969.436666666667
Vracar|5|409|09/01/2022|3106.65
Vracar|5|410|10/01/2022|3110.29
Vracar|5|411|11/01/2022|3140.26
Vracar|5|412|12/01/2022|3323.26
Vracar|5|501|01/01/2023|3398.6299999999997
Vracar|5|502|02/01/2023|3335.365
Vracar|5|503|03/01/2023|0
Vracar|5|504|04/01/2023|3348.5200000000004
Vracar|5|505|05/01/2023|3487.2
Vracar|5|506|06/01/2023|3508.365
Zemun|0.5|001|01/01/2018|986.9549999999999
Zemun|0.5|002|02/01/2018|969.73
Zemun|0.5|003|03/01/2018|1011.6166666666667
Zemun|0.5|004|04/01/2018|1052.295
Zemun|0.5|005|05/01/2018|1065.46
Zemun|0.5|006|06/01/2018|1060.5100000000002
Zemun|0.5|007|07/01/2018|1073.545
Zemun|0.5|008|08/01/2018|1057.7533333333333
Zemun|0.5|009|09/01/2018|1062.4850000000001
Zemun|0.5|010|10/01/2018|1081.26
Zemun|0.5|011|11/01/2018|1054.33
Zemun|0.5|012|12/01/2018|1021.635
Zemun|0.5|101|01/01/2019|923.6533333333333
Zemun|0.5|102|02/01/2019|969.1266666666667
Zemun|0.5|103|03/01/2019|1043.55
Zemun|0.5|104|04/01/2019|1095.1533333333334
Zemun|0.5|105|05/01/2019|1106.995
Zemun|0.5|106|06/01/2019|1053.03
Zemun|0.5|107|07/01/2019|825.34
Zemun|0.5|108|08/01/2019|832.6949999999999
Zemun|0.5|109|09/01/2019|850.355
Zemun|0.5|110|10/01/2019|855.63
Zemun|0.5|111|11/01/2019|875.98
Zemun|0.5|112|12/01/2019|876.9449999999999
Zemun|0.5|201|01/01/2020|873.94
Zemun|0.5|202|02/01/2020|869.0699999999999
Zemun|0.5|203|03/01/2020|815.6766666666666
Zemun|0.5|204|04/01/2020|758.14
Zemun|0.5|205|05/01/2020|831.825
Zemun|0.5|206|06/01/2020|824.735
Zemun|0.5|207|07/01/2020|1056.005
Zemun|0.5|208|08/01/2020|1261.165
Zemun|0.5|209|09/01/2020|1308.8233333333335
Zemun|0.5|210|10/01/2020|1470.25
Zemun|0.5|211|11/01/2020|1557.325
Zemun|0.5|212|12/01/2020|1660.145
Zemun|0.5|301|01/01/2021|1693.96
Zemun|0.5|302|02/01/2021|1724.965
Zemun|0.5|303|03/01/2021|1777.3633333333335
Zemun|0.5|304|04/01/2021|1742.59
Zemun|0.5|305|05/01/2021|1839.1399999999999
Zemun|0.5|306|06/01/2021|1513.195
Zemun|0.5|307|07/01/2021|1669.275
Zemun|0.5|308|08/01/2021|1735.4933333333336
Zemun|0.5|309|09/01/2021|1702.17
Zemun|0.5|310|10/01/2021|1585.15
Zemun|0.5|311|11/01/2021|1627.9250000000002
Zemun|0.5|312|12/01/2021|1744.6799999999998
Zemun|0.5|401|01/01/2022|1959.1950000000002
Zemun|0.5|402|02/01/2022|1911.335
Zemun|0.5|403|03/01/2022|1616.01
Zemun|0.5|404|04/01/2022|1672.5
Zemun|0.5|405|05/01/2022|1714.525
Zemun|0.5|406|06/01/2022|1948.105
Zemun|0.5|407|07/01/2022|2143.51
Zemun|0.5|408|08/01/2022|1878.51
Zemun|0.5|409|09/01/2022|1966.96
Zemun|0.5|410|10/01/2022|1966.1399999999999
Zemun|0.5|411|11/01/2022|1883.275
Zemun|0.5|412|12/01/2022|2243.4
Zemun|0.5|501|01/01/2023|2280.013333333334
Zemun|0.5|502|02/01/2023|2370.895
Zemun|0.5|503|03/01/2023|0
Zemun|0.5|504|04/01/2023|2330.575
Zemun|0.5|505|05/01/2023|2406.085
Zemun|0.5|506|06/01/2023|2356.04
Zemun|1|001|01/01/2018|1065.51
Zemun|1|002|02/01/2018|1089.79
Zemun|1|003|03/01/2018|1058.6566666666668
Zemun|1|004|04/01/2018|1070.02
Zemun|1|005|05/01/2018|1086.375
Zemun|1|006|06/01/2018|1077.115
Zemun|1|007|07/01/2018|1054.4099999999999
Zemun|1|008|08/01/2018|1098.1633333333334
Zemun|1|009|09/01/2018|1109.665
Zemun|1|010|10/01/2018|1126.1233333333332
Zemun|1|011|11/01/2018|1092.23
Zemun|1|012|12/01/2018|1123.75
Zemun|1|101|01/01/2019|1167.1666666666667
Zemun|1|102|02/01/2019|1175.0566666666666
Zemun|1|103|03/01/2019|1133.405
Zemun|1|104|04/01/2019|1195.23
Zemun|1|105|05/01/2019|1244.885
Zemun|1|106|06/01/2019|1249.01
Zemun|1|107|07/01/2019|1242.63
Zemun|1|108|08/01/2019|1224.6100000000001
Zemun|1|109|09/01/2019|1209.565
Zemun|1|110|10/01/2019|1231.77
Zemun|1|111|11/01/2019|1284.505
Zemun|1|112|12/01/2019|1295.93
Zemun|1|201|01/01/2020|1299.2
Zemun|1|202|02/01/2020|1342.865
Zemun|1|203|03/01/2020|1330.77
Zemun|1|204|04/01/2020|1375.1950000000002
Zemun|1|205|05/01/2020|1310.27
Zemun|1|206|06/01/2020|1282.515
Zemun|1|207|07/01/2020|1298.9499999999998
Zemun|1|208|08/01/2020|1345.29
Zemun|1|209|09/01/2020|944.0133333333333
Zemun|1|210|10/01/2020|763.245
Zemun|1|211|11/01/2020|1386.245
Zemun|1|212|12/01/2020|1377.02
Zemun|1|301|01/01/2021|1408.12
Zemun|1|302|02/01/2021|1516.9499999999998
Zemun|1|303|03/01/2021|1504.1233333333332
Zemun|1|304|04/01/2021|1517.355
Zemun|1|305|05/01/2021|1543.165
Zemun|1|306|06/01/2021|1617.3400000000001
Zemun|1|307|07/01/2021|1621.5
Zemun|1|308|08/01/2021|1546.4066666666668
Zemun|1|309|09/01/2021|1562.035
Zemun|1|310|10/01/2021|1600.085
Zemun|1|311|11/01/2021|1586.94
Zemun|1|312|12/01/2021|1549.23
Zemun|1|401|01/01/2022|1533.375
Zemun|1|402|02/01/2022|1631.99
Zemun|1|403|03/01/2022|1702.9633333333331
Zemun|1|404|04/01/2022|1596.9850000000001
Zemun|1|405|05/01/2022|1583.185
Zemun|1|406|06/01/2022|1711.23
Zemun|1|407|07/01/2022|1751.16
Zemun|1|408|08/01/2022|1739.9333333333334
Zemun|1|409|09/01/2022|1715.0749999999998
Zemun|1|410|10/01/2022|1795.445
Zemun|1|411|11/01/2022|1836.0149999999999
Zemun|1|412|12/01/2022|2109.4
Zemun|1|501|01/01/2023|2113.5266666666666
Zemun|1|502|02/01/2023|2039.875
Zemun|1|503|03/01/2023|0
Zemun|1|504|04/01/2023|1963.085
Zemun|1|505|05/01/2023|1907.2800000000002
Zemun|1|506|06/01/2023|1985.44
Zemun|1.5|001|01/01/2018|993.3299999999999
Zemun|1.5|002|02/01/2018|986.27
Zemun|1.5|003|03/01/2018|974.6999999999999
Zemun|1.5|004|04/01/2018|972.89
Zemun|1.5|005|05/01/2018|980.9
Zemun|1.5|006|06/01/2018|984.0899999999999
Zemun|1.5|007|07/01/2018|975.205
Zemun|1.5|008|08/01/2018|997.1766666666666
Zemun|1.5|009|09/01/2018|982.81
Zemun|1.5|010|10/01/2018|996.1833333333334
Zemun|1.5|011|11/01/2018|1064.85
Zemun|1.5|012|12/01/2018|1076.375
Zemun|1.5|101|01/01/2019|1112.5733333333333
Zemun|1.5|102|02/01/2019|1144.49
Zemun|1.5|103|03/01/2019|1138.395
Zemun|1.5|104|04/01/2019|1185.1833333333334
Zemun|1.5|105|05/01/2019|1190.7199999999998
Zemun|1.5|106|06/01/2019|1204.825
Zemun|1.5|107|07/01/2019|1183.56
Zemun|1.5|108|08/01/2019|1185.505
Zemun|1.5|109|09/01/2019|1201.865
Zemun|1.5|110|10/01/2019|1251.5166666666667
Zemun|1.5|111|11/01/2019|1298.7
Zemun|1.5|112|12/01/2019|1298.24
Zemun|1.5|201|01/01/2020|1274.32
Zemun|1.5|202|02/01/2020|1222.87
Zemun|1.5|203|03/01/2020|1198.0433333333333
Zemun|1.5|204|04/01/2020|1211.8899999999999
Zemun|1.5|205|05/01/2020|1239.17
Zemun|1.5|206|06/01/2020|1299.0700000000002
Zemun|1.5|207|07/01/2020|1292.435
Zemun|1.5|208|08/01/2020|1297.5349999999999
Zemun|1.5|209|09/01/2020|1290.68
Zemun|1.5|210|10/01/2020|1330.81
Zemun|1.5|211|11/01/2020|1338.83
Zemun|1.5|212|12/01/2020|1369.105
Zemun|1.5|301|01/01/2021|1429.075
Zemun|1.5|302|02/01/2021|1423.905
Zemun|1.5|303|03/01/2021|1428.7866666666669
Zemun|1.5|304|04/01/2021|1408.775
Zemun|1.5|305|05/01/2021|1456.125
Zemun|1.5|306|06/01/2021|1504.5349999999999
Zemun|1.5|307|07/01/2021|1571.335
Zemun|1.5|308|08/01/2021|1627.25
Zemun|1.5|309|09/01/2021|1573.7649999999999
Zemun|1.5|310|10/01/2021|1552.83
Zemun|1.5|311|11/01/2021|1638.6
Zemun|1.5|312|12/01/2021|1740.105
Zemun|1.5|401|01/01/2022|1707.875
Zemun|1.5|402|02/01/2022|1793.24
Zemun|1.5|403|03/01/2022|1810.96
Zemun|1.5|404|04/01/2022|1898.9699999999998
Zemun|1.5|405|05/01/2022|1904.6
Zemun|1.5|406|06/01/2022|1896.4450000000002
Zemun|1.5|407|07/01/2022|1969.87
Zemun|1.5|408|08/01/2022|1968.4166666666667
Zemun|1.5|409|09/01/2022|2003.54
Zemun|1.5|410|10/01/2022|2031.8600000000001
Zemun|1.5|411|11/01/2022|2081.28
Zemun|1.5|412|12/01/2022|2191.7349999999997
Zemun|1.5|501|01/01/2023|2207.443333333333
Zemun|1.5|502|02/01/2023|2329.245
Zemun|1.5|503|03/01/2023|0
Zemun|1.5|504|04/01/2023|2248.7650000000003
Zemun|1.5|505|05/01/2023|2313.645
Zemun|1.5|506|06/01/2023|2311.79
Zemun|2|001|01/01/2018|982.5050000000001
Zemun|2|002|02/01/2018|984.02
Zemun|2|003|03/01/2018|996.0866666666667
Zemun|2|004|04/01/2018|994.55
Zemun|2|005|05/01/2018|1002.905
Zemun|2|006|06/01/2018|1014.81
Zemun|2|007|07/01/2018|1015.47
Zemun|2|008|08/01/2018|1017.6733333333333
Zemun|2|009|09/01/2018|1017.145
Zemun|2|010|10/01/2018|998.0266666666666
Zemun|2|011|11/01/2018|1014.66
Zemun|2|012|12/01/2018|1019.005
Zemun|2|101|01/01/2019|1091.1633333333332
Zemun|2|102|02/01/2019|1090.1833333333334
Zemun|2|103|03/01/2019|1019.69
Zemun|2|104|04/01/2019|1015.6566666666668
Zemun|2|105|05/01/2019|1037.815
Zemun|2|106|06/01/2019|1059.135
Zemun|2|107|07/01/2019|1056.815
Zemun|2|108|08/01/2019|1106.08
Zemun|2|109|09/01/2019|1161.255
Zemun|2|110|10/01/2019|1169.66
Zemun|2|111|11/01/2019|1138.92
Zemun|2|112|12/01/2019|1173.8400000000001
Zemun|2|201|01/01/2020|1181.375
Zemun|2|202|02/01/2020|1215.145
Zemun|2|203|03/01/2020|1221.2833333333333
Zemun|2|204|04/01/2020|1233.46
Zemun|2|205|05/01/2020|1234.975
Zemun|2|206|06/01/2020|1286.225
Zemun|2|207|07/01/2020|1299.75
Zemun|2|208|08/01/2020|1362.74
Zemun|2|209|09/01/2020|1384.6966666666667
Zemun|2|210|10/01/2020|1434.935
Zemun|2|211|11/01/2020|1462.145
Zemun|2|212|12/01/2020|1483.745
Zemun|2|301|01/01/2021|1509.34
Zemun|2|302|02/01/2021|1508.255
Zemun|2|303|03/01/2021|1543.8633333333335
Zemun|2|304|04/01/2021|1533.585
Zemun|2|305|05/01/2021|1544.115
Zemun|2|306|06/01/2021|1555.61
Zemun|2|307|07/01/2021|1584.4699999999998
Zemun|2|308|08/01/2021|1589.9799999999998
Zemun|2|309|09/01/2021|1631.08
Zemun|2|310|10/01/2021|1642.915
Zemun|2|311|11/01/2021|1659.455
Zemun|2|312|12/01/2021|1700.815
Zemun|2|401|01/01/2022|1778.115
Zemun|2|402|02/01/2022|1776.375
Zemun|2|403|03/01/2022|1810.07
Zemun|2|404|04/01/2022|1777.255
Zemun|2|405|05/01/2022|1827.69
Zemun|2|406|06/01/2022|1927.655
Zemun|2|407|07/01/2022|1946.705
Zemun|2|408|08/01/2022|1947.5566666666666
Zemun|2|409|09/01/2022|1967.565
Zemun|2|410|10/01/2022|1987.365
Zemun|2|411|11/01/2022|2012.2150000000001
Zemun|2|412|12/01/2022|2062.2200000000003
Zemun|2|501|01/01/2023|2107.4666666666667
Zemun|2|502|02/01/2023|2175.7
Zemun|2|503|03/01/2023|0
Zemun|2|504|04/01/2023|2151.925
Zemun|2|505|05/01/2023|2126.4300000000003
Zemun|2|506|06/01/2023|2139.38
Zemun|2.5|001|01/01/2018|988.715
Zemun|2.5|002|02/01/2018|990.1600000000001
Zemun|2.5|003|03/01/2018|991.4766666666668
Zemun|2.5|004|04/01/2018|992.72
Zemun|2.5|005|05/01/2018|1002.0699999999999
Zemun|2.5|006|06/01/2018|1009.62
Zemun|2.5|007|07/01/2018|1002.755
Zemun|2.5|008|08/01/2018|1001.7133333333335
Zemun|2.5|009|09/01/2018|993.9449999999999
Zemun|2.5|010|10/01/2018|985.7866666666667
Zemun|2.5|011|11/01/2018|1004.33
Zemun|2.5|012|12/01/2018|1020.14
Zemun|2.5|101|01/01/2019|1104.87
Zemun|2.5|102|02/01/2019|1118.5933333333332
Zemun|2.5|103|03/01/2019|1084.35
Zemun|2.5|104|04/01/2019|1103.78
Zemun|2.5|105|05/01/2019|1143.24
Zemun|2.5|106|06/01/2019|1177.05
Zemun|2.5|107|07/01/2019|1168.76
Zemun|2.5|108|08/01/2019|1152.52
Zemun|2.5|109|09/01/2019|1165.27
Zemun|2.5|110|10/01/2019|1208.62
Zemun|2.5|111|11/01/2019|1213.4299999999998
Zemun|2.5|112|12/01/2019|1209.98
Zemun|2.5|201|01/01/2020|1203.19
Zemun|2.5|202|02/01/2020|1208.865
Zemun|2.5|203|03/01/2020|1238.5466666666669
Zemun|2.5|204|04/01/2020|1237.12
Zemun|2.5|205|05/01/2020|1282.1149999999998
Zemun|2.5|206|06/01/2020|1282.8
Zemun|2.5|207|07/01/2020|1279.605
Zemun|2.5|208|08/01/2020|1324.08
Zemun|2.5|209|09/01/2020|1341.0933333333335
Zemun|2.5|210|10/01/2020|1348.825
Zemun|2.5|211|11/01/2020|1375.93
Zemun|2.5|212|12/01/2020|1418.405
Zemun|2.5|301|01/01/2021|1432.0149999999999
Zemun|2.5|302|02/01/2021|1441.395
Zemun|2.5|303|03/01/2021|1457.5433333333333
Zemun|2.5|304|04/01/2021|1448.375
Zemun|2.5|305|05/01/2021|1461.4050000000002
Zemun|2.5|306|06/01/2021|1453.27
Zemun|2.5|307|07/01/2021|1472.88
Zemun|2.5|308|08/01/2021|1463.59
Zemun|2.5|309|09/01/2021|1460.525
Zemun|2.5|310|10/01/2021|1472.815
Zemun|2.5|311|11/01/2021|1528.6999999999998
Zemun|2.5|312|12/01/2021|1559.645
Zemun|2.5|401|01/01/2022|1560.7600000000002
Zemun|2.5|402|02/01/2022|1625.98
Zemun|2.5|403|03/01/2022|1690.6000000000001
Zemun|2.5|404|04/01/2022|1607.51
Zemun|2.5|405|05/01/2022|1747.405
Zemun|2.5|406|06/01/2022|1778.46
Zemun|2.5|407|07/01/2022|1897.365
Zemun|2.5|408|08/01/2022|1955.2833333333335
Zemun|2.5|409|09/01/2022|1985.2199999999998
Zemun|2.5|410|10/01/2022|2022.975
Zemun|2.5|411|11/01/2022|2076.165
Zemun|2.5|412|12/01/2022|2115.75
Zemun|2.5|501|01/01/2023|2127.3333333333335
Zemun|2.5|502|02/01/2023|2217.4449999999997
Zemun|2.5|503|03/01/2023|0
Zemun|2.5|504|04/01/2023|2317.435
Zemun|2.5|505|05/01/2023|2295.545
Zemun|2.5|506|06/01/2023|2253.1800000000003
Zemun|3|001|01/01/2018|1093.3600000000001
Zemun|3|002|02/01/2018|1092.005
Zemun|3|003|03/01/2018|1079.0366666666666
Zemun|3|004|04/01/2018|1074.78
Zemun|3|005|05/01/2018|1078.56
Zemun|3|006|06/01/2018|1099.79
Zemun|3|007|07/01/2018|683.09
Zemun|3|008|08/01/2018|273.81666666666666
Zemun|3|009|09/01/2018|282.78
Zemun|3|010|10/01/2018|278.0733333333333
Zemun|3|011|11/01/2018|1127.06
Zemun|3|012|12/01/2018|1141.825
Zemun|3|101|01/01/2019|1164.3466666666666
Zemun|3|102|02/01/2019|1160.9399999999998
Zemun|3|103|03/01/2019|1133.1100000000001
Zemun|3|104|04/01/2019|1133.9433333333334
Zemun|3|105|05/01/2019|1135.955
Zemun|3|106|06/01/2019|1148.25
Zemun|3|107|07/01/2019|1163.5149999999999
Zemun|3|108|08/01/2019|1165.17
Zemun|3|109|09/01/2019|1153.18
Zemun|3|110|10/01/2019|1141.9633333333334
Zemun|3|111|11/01/2019|1160.1399999999999
Zemun|3|112|12/01/2019|1159.6950000000002
Zemun|3|201|01/01/2020|1155.755
Zemun|3|202|02/01/2020|1161.005
Zemun|3|203|03/01/2020|1199.9533333333334
Zemun|3|204|04/01/2020|1260.45
Zemun|3|205|05/01/2020|1226.145
Zemun|3|206|06/01/2020|1242.725
Zemun|3|207|07/01/2020|1296.065
Zemun|3|208|08/01/2020|1397.65
Zemun|3|209|09/01/2020|1404.1933333333334
Zemun|3|210|10/01/2020|1454.385
Zemun|3|211|11/01/2020|1464.04
Zemun|3|212|12/01/2020|1485.81
Zemun|3|301|01/01/2021|1510.645
Zemun|3|302|02/01/2021|1538.76
Zemun|3|303|03/01/2021|1566.3633333333335
Zemun|3|304|04/01/2021|1546.2350000000001
Zemun|3|305|05/01/2021|1571.345
Zemun|3|306|06/01/2021|1600.66
Zemun|3|307|07/01/2021|1581.0349999999999
Zemun|3|308|08/01/2021|1569.3633333333335
Zemun|3|309|09/01/2021|1608.85
Zemun|3|310|10/01/2021|1645.775
Zemun|3|311|11/01/2021|1695.5700000000002
Zemun|3|312|12/01/2021|1716.385
Zemun|3|401|01/01/2022|1725.885
Zemun|3|402|02/01/2022|1752.28
Zemun|3|403|03/01/2022|1740.0833333333333
Zemun|3|404|04/01/2022|1713.9
Zemun|3|405|05/01/2022|1668.67
Zemun|3|406|06/01/2022|1782.52
Zemun|3|407|07/01/2022|1837.155
Zemun|3|408|08/01/2022|1846.0133333333333
Zemun|3|409|09/01/2022|1877.575
Zemun|3|410|10/01/2022|1871.6399999999999
Zemun|3|411|11/01/2022|1964.39
Zemun|3|412|12/01/2022|2062.5299999999997
Zemun|3|501|01/01/2023|2078.8666666666663
Zemun|3|502|02/01/2023|2135.505
Zemun|3|503|03/01/2023|0
Zemun|3|504|04/01/2023|2219.365
Zemun|3|505|05/01/2023|2159.27
Zemun|3|506|06/01/2023|2146.75
Zemun|3.5|001|01/01/2018|1062.9099999999999
Zemun|3.5|002|02/01/2018|1072.5149999999999
Zemun|3.5|003|03/01/2018|1090.79
Zemun|3.5|004|04/01/2018|1080.635
Zemun|3.5|005|05/01/2018|1076.1
Zemun|3.5|006|06/01/2018|1047.995
Zemun|3.5|007|07/01/2018|1047.3
Zemun|3.5|008|08/01/2018|1056.466666666667
Zemun|3.5|009|09/01/2018|1043.125
Zemun|3.5|010|10/01/2018|1071.75
Zemun|3.5|011|11/01/2018|1074.12
Zemun|3.5|012|12/01/2018|1073.23
Zemun|3.5|101|01/01/2019|1094.28
Zemun|3.5|102|02/01/2019|1102.4333333333334
Zemun|3.5|103|03/01/2019|1105.605
Zemun|3.5|104|04/01/2019|1116.2566666666664
Zemun|3.5|105|05/01/2019|1120.9250000000002
Zemun|3.5|106|06/01/2019|1156.26
Zemun|3.5|107|07/01/2019|1123.92
Zemun|3.5|108|08/01/2019|853.38
